EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-78400053	AE 1914, 00209	Asia	Balat / Miletus	21	21	21	21	leges;  tituli sacri;  viri	οἵδε μολπῶν ᾐσύμνησαν / Αὐτοκράτωρ Καῖσαρ θεοῦ υἱὸς / Ἡρακλείδης Εὐάνθου / Ἀπόλλων Διός / Εὐκράτης Μηνοδώρου / Χάρμης Θρασωνίδου / Ἀπόλλων Διός / Δημήτριος Ἀντιόχου / Ἀπόλλων Διός / Φιλόστρατος / Θρασυμάχου / Μηνόφιλος Θρασωνίδου / Αὐτοκράτωρ Καῖσαρ θεοῦ υἱὸς τὸ δεύτερον / Δημήτριος Δημητρίου τοῦ Δημητρίου τοῦ Εὐκράτους / Ἐπικράτης Εὐδήμου / Λυσίμαχος Σωπόλιος / Μιννίων Ἀριστέου / Φωντίδης Φωντίδου / φύσει δὲ Διονυσίου / Διογένης Διογένους / τοῦ Διογένους / Γάϊος Καῖσαρ / Αὖλος Ποπίλλιος Μάρκου / υἱὸς Ῥοῦφος / Ἀρτέμων Λυσιμάχου / Λυσίμαχος Ἀριστέου / Διογένης Στράτωνος / Λυσίμαχος Λυσιμάχου τοῦ / Λυσιμάχου τοῦ Ἀριστέου / Μηνόδωρος Εὐκράτους / Τιβέριος Καῖσαρ / Ἀμφίθεμις Εὐκράτους / Θρασωνίδης Μηνοφίλου κατὰ ποίησιν δὲ Μιννίωνος / ὁ ὀλυμπιονίκης καἱ ἀρχιερεὺς Νικοφῶν Τρύφωνος / Ἀρτέμων Στράτωνος / Ἑστιαῖος Ληρίνου τοῦ Χαιρητάδου φύσει δʼ Ἑστιαίου τοῦ καὶ Ἀθηναγόρου / Θέων Θέωνος / Ἱεροκλῆς Παμμένους / Ἑκατόμνως Μενίππου / ὁ καλούμενος Μένιππος / Ἀρτέμων Θρασωνίδου / Μιννίων Μηνοφίλου τοῦ Θρασωνί/δου κατὰ ποίησιν δὲ Μιννίωνος / Θρασωνίδης Χάρμου / Νέων Μέλανος	οἵδε μολπῶν ᾐσύμνησαν Αὐτοκράτωρ Καῖσαρ θεοῦ υἱὸς Ἡρακλείδης Εὐάνθου Ἀπόλλων Διός Εὐκράτης Μηνοδώρου Χάρμης Θρασωνίδου Ἀπόλλων Διός Δημήτριος Ἀντιόχου Ἀπόλλων Διός Φιλόστρατος Θρασυμάχου Μηνόφιλος Θρασωνίδου Αὐτοκράτωρ Καῖσαρ θεοῦ υἱὸς τὸ δεύτερον Δημήτριος Δημητρίου τοῦ Δημητρίου τοῦ Εὐκράτους Ἐπικράτης Εὐδήμου Λυσίμαχος Σωπόλιος Μιννίων Ἀριστέου Φωντίδης Φωντίδου φύσει δὲ Διονυσίου Διογένης Διογένους τοῦ Διογένους Γάϊος Καῖσαρ Αὖλος Ποπίλλιος Μάρκου υἱὸς Ῥοῦφος Ἀρτέμων Λυσιμάχου Λυσίμαχος Ἀριστέου Διογένης Στράτωνος Λυσίμαχος Λυσιμάχου τοῦ Λυσιμάχου τοῦ Ἀριστέου Μηνόδωρος Εὐκράτους Τιβέριος Καῖσαρ Ἀμφίθεμις Εὐκράτους Θρασωνίδης Μηνοφίλου κατὰ ποίησιν δὲ Μιννίωνος ὁ ὀλυμπιονίκης καἱ ἀρχιερεὺς Νικοφῶν Τρύφωνος Ἀρτέμων Στράτωνος Ἑστιαῖος Ληρίνου τοῦ Χαιρητάδου φύσει δʼ Ἑστιαίου τοῦ καὶ Ἀθηναγόρου Θέων Θέωνος Ἱεροκλῆς Παμμένους Ἑκατόμνως Μενίππου ὁ καλούμενος Μένιππος Ἀρτέμων Θρασωνίδου Μιννίων Μηνοφίλου τοῦ Θρασωνίδου κατὰ ποίησιν δὲ Μιννίωνος Θρασωνίδης Χάρμου Νέων Μέλανος	οἵδε μολπῶν ᾐσύμνησαν Αὐτοκράτωρ Καῖσαρ θεοῦ υἱὸς Ἡρακλείδης Εὐάνθου Ἀπόλλων Διός Εὐκράτης Μηνοδώρου Χάρμης Θρασωνίδου Ἀπόλλων Διός Δημήτριος Ἀντιόχου Ἀπόλλων Διός Φιλόστρατος Θρασυμάχου Μηνόφιλος Θρασωνίδου Αὐτοκράτωρ Καῖσαρ θεοῦ υἱὸς τὸ δεύτερον Δημήτριος Δημητρίου τοῦ Δημητρίου τοῦ Εὐκράτους Ἐπικράτης Εὐδήμου Λυσίμαχος Σωπόλιος Μιννίων Ἀριστέου Φωντίδης Φωντίδου φύσει δὲ Διονυσίου Διογένης Διογένους τοῦ Διογένους Γάϊος Καῖσαρ Αὖλος Ποπίλλιος Μάρκου υἱὸς Ῥοῦφος Ἀρτέμων Λυσιμάχου Λυσίμαχος Ἀριστέου Διογένης Στράτωνος Λυσίμαχος Λυσιμάχου τοῦ Λυσιμάχου τοῦ Ἀριστέου Μηνόδωρος Εὐκράτους Τιβέριος Καῖσαρ Ἀμφίθεμις Εὐκράτους Θρασωνίδης Μηνοφίλου κατὰ ποίησιν δὲ Μιννίωνος ὁ ὀλυμπιονίκης καἱ ἀρχιερεὺς Νικοφῶν Τρύφωνος Ἀρτέμων Στράτωνος Ἑστιαῖος Ληρίνου τοῦ Χαιρητάδου φύσει δʼ Ἑστιαίου τοῦ καὶ Ἀθηναγόρου Θέων Θέωνος Ἱεροκλῆς Παμμένους Ἑκατόμνως Μενίππου ὁ καλούμενος Μένιππος Ἀρτέμων Θρασωνίδου Μιννίων Μηνοφίλου τοῦ Θρασωνίδου κατὰ ποίησιν δὲ Μιννίωνος Θρασωνίδης Χάρμου Νέων Μέλανος	lapis		37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P252212;1ae1914-50			21 to 21
EDCS-78300549	AE 1914, 00210	Asia	Balat / Miletus	-48	-48	-48	-48	Augusti/Augustae;  leges;  sacerdotes pagani;  viri	[3 ἵνα δὲ τὰ δόξαντα τοῖς δήμοις περὶ τῆς εἰς αὑ]/[τοὺς φιλανθρωπίας διαμνημονεύηται εἰς τὸν ἀεὶ χρόνον ἀναγράψαι τὰ] / [ψηφίσματα εἰς στήλην λιθίνην καὶ ἀναθεῖναι] εἰς τὸ ἱερὸν τοῦ Ἀπόλλ[ωνος] / [τοῦ Δελφινίου τῆς δὲ κατασκευῆς τῆς στήλης καὶ] τῆς ἀναγραφῆς τῶμ [ψηφι]/[σμάτων ἐπιμεληθῆναι τοὺς τειχοποιοὺς μετὰ τοῦ ἀ]ρχιτέκτονος εἰς δὲ ταῦτα / [ὑπηρετῆσαι τοὺς ἐπὶ τῆς δημοσίας τρα]πέζης [ἀπὸ τῶν εἰς τὰ τειχοπο]/[ικὰ ἐξειρημένων ἵνα δὲ ἕκαστα γίνηται μετὰ τ]ῆς τῶν [θεῶν εὐμενείας τὸμ] / [μὲν προφήτην καὶ τὸν ταμίαν τὸμ παρεδρεύοντα ἐ]ν τῶι ἱερ[ῶι θυσίας καὶ] / [προσόδους ἱερῶν ποιήσασθαι τῶι τε Ἀπόλ]λωνι τῶ[ι Διδυμεῖ καὶ τῶι Διὶ] / [τῶι Σωτῆρι τὸν δὲ στεφανηφόρον μετὰ τῶμ προ]σεταίρ[ων τῶι Ἀπόλλωνι] / [τῶι Δελφινίωι ἐπευχομένους συνενεγκεῖν τὰ ἐψ]ηφισμέ[να ταῖς πόλεσιν] / [ἀμφοτέραις τοὺς δὲ πρεσβευτὰς καλέσαι] εἰς τὸ π[ρυτανεῖον τῆς δὲ] / [ἀποστολῆς τῶν πρεσβευτῶν ἐπιμεληθῆναι το]ὺς πρυ[τάνεις καὶ τοὺς ἡι]/[ρημένους ἐπὶ τῆι φυλακῆι]	εἰς τὸ ἱερὸν τοῦ Ἀπόλλ τῆς ἀναγραφῆς τῶμ ρχιτέκτονος εἰς δὲ ταῦτα πέζης ῆς τῶν ν τῶι ἱερ λωνι τῶ σεταίρ ηφισμέ εἰς τὸ π ὺς πρυ	ἵνα δὲ τὰ δόξαντα τοῖς δήμοις περὶ τῆς εἰς αὑτοὺς φιλανθρωπίας διαμνημονεύηται εἰς τὸν ἀεὶ χρόνον ἀναγράψαι τὰ ψηφίσματα εἰς στήλην λιθίνην καὶ ἀναθεῖναι εἰς τὸ ἱερὸν τοῦ Ἀπόλλωνος τοῦ Δελφινίου τῆς δὲ κατασκευῆς τῆς στήλης καὶ τῆς ἀναγραφῆς τῶμ ψηφισμάτων ἐπιμεληθῆναι τοὺς τειχοποιοὺς μετὰ τοῦ ἀρχιτέκτονος εἰς δὲ ταῦτα ὑπηρετῆσαι τοὺς ἐπὶ τῆς δημοσίας τραπέζης ἀπὸ τῶν εἰς τὰ τειχοποικὰ ἐξειρημένων ἵνα δὲ ἕκαστα γίνηται μετὰ τῆς τῶν θεῶν εὐμενείας τὸμ μὲν προφήτην καὶ τὸν ταμίαν τὸμ παρεδρεύοντα ἐν τῶι ἱερῶι θυσίας καὶ προσόδους ἱερῶν ποιήσασθαι τῶι τε Ἀπόλλωνι τῶι Διδυμεῖ καὶ τῶι Διὶ τῶι Σωτῆρι τὸν δὲ στεφανηφόρον μετὰ τῶμ προσεταίρων τῶι Ἀπόλλωνι τῶι Δελφινίωι ἐπευχομένους συνενεγκεῖν τὰ ἐψηφισμένα ταῖς πόλεσιν ἀμφοτέραις τοὺς δὲ πρεσβευτὰς καλέσαι εἰς τὸ πρυτανεῖον τῆς δὲ ἀποστολῆς τῶν πρεσβευτῶν ἐπιμεληθῆναι τοὺς πρυτάνεις καὶ τοὺς ἡιρημένους ἐπὶ τῆι φυλακῆι	lapis		37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P252137;1ae1914-50			-48 to -48
EDCS-78300550	AE 1914, 00211	Asia	Balat / Miletus	63	66	63	66	ordo senatorius;  tituli honorarii;  tria nomina;  viri	ὁ δῆμος ὁ Μιλησίων / Μαᾶρκον Πούπιον Μαάρκου / υἱὸν Πείσωνα Φρούγι πρεσ/βευτὴν Ῥωμαίων τὸν πάτρω/να καὶ εὑεργέτην τῆς πόλεως / ἀρετῆς ἕνεκεν καὶ εὐνοίας / τῆς εἰς ἑαυτόν	ὁ δῆμος ὁ Μιλησίων Μαᾶρκον Πούπιον Μαάρκου υἱὸν Πείσωνα Φρούγι πρεσβευτὴν Ῥωμαίων τὸν πάτρωνα καὶ εὑεργέτην τῆς πόλεως ἀρετῆς ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑαυτόν	ὁ δῆμος ὁ Μιλησίων Μαᾶρκον Πούπιον Μαάρκου υἱὸν Πείσωνα Φρούγι πρεσβευτὴν Ῥωμαίων τὸν πάτρωνα καὶ εὑεργέτην τῆς πόλεως ἀρετῆς ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑαυτόν	lapis		37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P252485;1ae1914-51			63 to 66
EDCS-78300551	AE 1914, 00212	Asia	Balat / Miletus					mulieres;  tituli honorarii;  viri	ἀγαθῆι τύχηι / τὸν εὐσεβίην ἀσκοῦντα τὸν φίλον Φοίβω[ι] / Μάκερα προφήτην Φανίου σοφοῦ παῖδα / Ἀγαθὼ τὸν ἄνδρα γένεος ἀφθίτου κῦδος / εὐτυχῶς	ἀγαθῆι τύχηι τὸν εὐσεβίην ἀσκοῦντα τὸν φίλον Φοίβω Μάκερα προφήτην Φανίου σοφοῦ παῖδα Ἀγαθὼ τὸν ἄνδρα γένεος ἀφθίτου κῦδος εὐτυχῶς	ἀγαθῆι τύχηι τὸν εὐσεβίην ἀσκοῦντα τὸν φίλον Φοίβωι Μάκερα προφήτην Φανίου σοφοῦ παῖδα Ἀγαθὼ τὸν ἄνδρα γένεος ἀφθίτου κῦδος εὐτυχῶς	lapis		37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P252541;1ae1914-51			
EDCS-78300552	AE 1914, 00213	Asia	Balat / Miletus					mulieres;  tituli honorarii;  tria nomina;  viri	τὴν ἑκούσιον καὶ πρό/κριτον στεφα(νη)φόρον / θυγατέρα στεφα(νη)φόρου / ἀπογό(νην) καὶ (μη)τέρα καὶ / συ(νγ)ενίδα προφητῶν καὶ / στεφα(νη)φόρων καὶ ἀσιάρ/χων καὶ συγκλητικῶν καὶ / γυ(μν)ασιάρχων Γρανίαν Ἀτ/τίκιλλαν οἱ ἀξιολογώ/τατοι υἱοὶ Μ(ᾶρκος) Αὐρ(ήλιος) Γρανιανὸς / Ποσειδώνιος προφή(της) κ[αὶ] / τέλειος λειτουργός καὶ Μ(ᾶρκος) Αὐ[ρ](ήλιος) / Γρανιανὸς Διόδωρος στε/φα(νη)φόρος καὶ προφή(τ)ης / καὶ τέλειος λειτουργός / τὴν ἑαυτῶν γλυκυτάτην / καὶ ποθεινοτά(την μη)τέρα / εὐτυχῶς	τὴν ἑκούσιον καὶ πρόκριτον στεφαφόρον θυγατέρα στεφαφόρου ἀπογό καὶ τέρα καὶ συενίδα προφητῶν καὶ στεφαφόρων καὶ ἀσιάρχων καὶ συγκλητικῶν καὶ γυασιάρχων Γρανίαν Ἀττίκιλλαν οἱ ἀξιολογώτατοι υἱοὶ Μ Αὐρ Γρανιανὸς Ποσειδώνιος προφή κ τέλειος λειτουργός καὶ Μ Αὐ Γρανιανὸς Διόδωρος στεφαφόρος καὶ προφήης καὶ τέλειος λειτουργός τὴν ἑαυτῶν γλυκυτάτην καὶ ποθεινοτάτέρα εὐτυχῶς	τὴν ἑκούσιον καὶ πρόκριτον στεφανηφόρον θυγατέρα στεφανηφόρου ἀπογόνην καὶ μητέρα καὶ συνγενίδα προφητῶν καὶ στεφανηφόρων καὶ ἀσιάρχων καὶ συγκλητικῶν καὶ γυμνασιάρχων Γρανίαν Ἀττίκιλλαν οἱ ἀξιολογώτατοι υἱοὶ Μᾶρκος Αὐρήλιος Γρανιανὸς Ποσειδώνιος προφήτης καὶ τέλειος λειτουργός καὶ Μᾶρκος Αὐρήλιος Γρανιανὸς Διόδωρος στεφανηφόρος καὶ προφήτης καὶ τέλειος λειτουργός τὴν ἑαυτῶν γλυκυτάτην καὶ ποθεινοτάτην μητέρα εὐτυχῶς	lapis		37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P252455;1ae1914-51;1ae1914-52			
EDCS-26600031	CIL 03, 00447 = CIL 03, 07149 = D 01862 = IK-59, 00040 = Bresson-2016, p 322 = AE 2016, +01654	Asia	Balat / Miletus	-50	200	-50	200	nomen singulare;  officium/professio;  servi/servae;  viri	Felici Primioni(s) XXXX(quadragesimae) port(uum) Asiae / v(i)lic(i) Mil(eti) ser(vo) // Φήλικι Πρειμίωνος κοιν(ωνῶν) μʹ λιμέν(ων) Ἀσίας οἰκον(όμου) Μειλήτῳ δούλῳ τυραννὶς Φήλικι τὸν βωμὸν καὶ τὸ μνημεῖον	Felici Primioni XXXX port Asiae vlic Mil ser Φήλικι Πρειμίωνος κοιν μʹ λιμέν Ἀσίας οἰκον Μειλήτῳ δούλῳ τυραννὶς Φήλικι τὸν βωμὸν καὶ τὸ μνημεῖον	Felici Primionis XXXXquadragesimae portuum Asiae vilici Mileti servo Φήλικι Πρειμίωνος κοινωνῶν μʹ λιμένων Ἀσίας οἰκονόμου Μειλήτῳ δούλῳ τυραννὶς Φήλικι τὸν βωμὸν καὶ τὸ μνημεῖον	lapis		37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-a0369;bu_CIL%26bibl_volume=3%26bibl_subvolume=%26bibl_insc=7149			-50 to 200
EDCS-28501039	CIL 03, 07150 = AE 2011, +01350	Asia	Balat / Miletus					ordo senatorius;  tituli operum;  tria nomina;  viri	[Exp]letis va[l]li/<b=D>us instituit consumma/vit <de=II>dicavit per Q(uintum) Iuli/um Balbum proco(n)sulem / curam agente [L(ucio)] Pass<e=I>rio Ro/mulo <le=II>gato Aug(usti) pro pr(aetore) // 	letis va liDus instituit consummavit dicavit per Q Iulium Balbum procosulem curam agente PassIrio Romulo gato Aug pro pr	Expletis vallibus instituit consummavit deIdicavit per Quintum Iulium Balbum proconsulem curam agente Lucio Passerio Romulo leIgato Augusti pro praetore	lapis		37.5126918	27.2776943	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=3%26bibl_subvolume=%26bibl_insc=7150			
EDCS-29601640	CIL 03, 13672 = IDidyma 00525 = IK-59, 00011	Asia	Balat / Miletus	51	150	51	150	tituli sepulcrales;  tria nomina;  viri	[L(ucius) Am]beivius / [E]ucleratus // 	beivius ucleratus	Lucius Ambeivius Eucleratus			37.5126918	27.2776943	GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=3%26bibl_subvolume=%26bibl_insc=13672			51 to 150
EDCS-30300778	CIL 03, 13673 = ILCV 00024 = IvMilet-06-03, 01575	Asia	Balat / Miletus					Augusti/Augustae;  inscriptiones christianae;  tituli operum;  viri	ἐν ὀνόματι τοῦ δεσπότου ἡμῶν Ἰη/σοῦ Χριστοῦ τοῦ Θεοῦ ἡμῶν Αὐτοκρά/τορ Κεσαρ Φλ(άβιος) Iustinianus Alamanic/us Gothicus Fra(n)<c=G>icus Germanicus Gallicus / A<l=I>anicus {E}Vandalicus Af<r=I>icanus εὐσεβὴ[ς] / ἔνδοξος νικητὴς τροπεοῦχος ἀεισέβα[σ]/τος {τρπεοῦχος} ἐπιδὴ προσήλθατα[ι] / [τ]ούς τε ὑπουργοὺς τῆς ἐπιχορίου τάξε[ως] // [6] / ΝΙΣ[3] / ΤΩΝΕ[3 τῇ διατυ]/πώσι περι [3] / προσαχθε[ντ3 ἥντινα ἡμετέραν θείαν] / διατύπωσ[ιν ὅ τε ἁγιώτατος τῆς πόλεως πρόε]/δρος καὶ ὁ κατ[ὰ καιρὸν τῆς ἐπαρχίας ἡγούμε]/νος ἅμα τῇ οἰκ[είᾳ αὐτοῦ τάξει ἔργῳ καὶ πέρα]/τι παραδοῦναι κα[ὶ διαφυλάξαι σπευσάτωσαν ποι]/[ν]ῆς πέντε χρυσίου λ[ιτρῶν ἐπικειμένης οὐδὲ ἄλλης] / ἀγανακτήσεως ἐ[νδεούσης κατὰ τῶν τὰς ἡμετέρας] / θείας συλλαβὰς πα[ραβαίνειν τολμώντων]	ἐν ὀνόματι τοῦ δεσπότου ἡμῶν Ἰησοῦ Χριστοῦ τοῦ Θεοῦ ἡμῶν Αὐτοκράτορ Κεσαρ Φλ Iustinianus Alamanicus Gothicus FraGicus Germanicus Gallicus AIanicus EVandalicus AfIicanus εὐσεβὴ ἔνδοξος νικητὴς τροπεοῦχος ἀεισέβα τος τρπεοῦχος ἐπιδὴ προσήλθατα ούς τε ὑπουργοὺς τῆς ἐπιχορίου τάξε ΝΙΣ ΤΩΝΕ πώσι περι προσαχθε διατύπωσ δρος καὶ ὁ κατ νος ἅμα τῇ οἰκ τι παραδοῦναι κα ῆς πέντε χρυσίου λ ἀγανακτήσεως ἐ θείας συλλαβὰς πα	ἐν ὀνόματι τοῦ δεσπότου ἡμῶν Ἰησοῦ Χριστοῦ τοῦ Θεοῦ ἡμῶν Αὐτοκράτορ Κεσαρ Φλάβιος Iustinianus Alamanicus Gothicus Francicus Germanicus Gallicus Alanicus Vandalicus Africanus εὐσεβὴς ἔνδοξος νικητὴς τροπεοῦχος ἀεισέβαστος ἐπιδὴ προσήλθαται τούς τε ὑπουργοὺς τῆς ἐπιχορίου τάξεως ΝΙΣ ΤΩΝΕ τῇ διατυπώσι περι προσαχθεντ ἥντινα ἡμετέραν θείαν διατύπωσιν ὅ τε ἁγιώτατος τῆς πόλεως πρόεδρος καὶ ὁ κατὰ καιρὸν τῆς ἐπαρχίας ἡγούμενος ἅμα τῇ οἰκείᾳ αὐτοῦ τάξει ἔργῳ καὶ πέρατι παραδοῦναι καὶ διαφυλάξαι σπευσάτωσαν ποινῆς πέντε χρυσίου λιτρῶν ἐπικειμένης οὐδὲ ἄλλης ἀγανακτήσεως ἐνδεούσης κατὰ τῶν τὰς ἡμετέρας θείας συλλαβὰς παραβαίνειν τολμώντων	lapis	crux	37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P352366;bu_ILCV%26bibl_volume=%26bibl_subvolume=%26bibl_insc=24			
EDCS-08200668	CIL 03, 14195,43 = IvMilet-06-01, 00402 = D 04051 = IK-59, 00162 = Chiron-2011-225 = SEG-58, 01976 = AE 1937, 00258 = AE 2011, +01350	Asia	Balat / Miletus	101	102	101	102	Augusti/Augustae;  ordo senatorius;  tituli operum;  tituli sacri;  tria nomina;  viri	"Imp(erator) Caes(ar) divi Nervae f(ilius) / Nerva Traianus Aug(ustus) Germ(anicus) / pontifex max(imus) trib(unicia) pot(estate) co(n)s(ul) / [I]III p(ater) p(atriae) viam necessariam / sacris Apollinis Didymei / intuitus et in hoc quoq(ue) / utilitates Milesiorum exci/sis collibus conpletis / vallibus instituit con/[sum]mavit dedicavit per / [Q(uintum) Iuli]um Balbum proco(n)s(ulem) / [cura]m agente L(ucio) Passerio / [Rom]ulo legato pro pr(aetore) // ""gr"""	Imp Caes divi Nervae f Nerva Traianus Aug Germ pontifex max trib pot cos III p p viam necessariam sacris Apollinis Didymei intuitus et in hoc quoq utilitates Milesiorum excisis collibus conpletis vallibus instituit con mavit dedicavit per um Balbum procos m agente L Passerio ulo legato pro pr gr	Imperator Caesar divi Nervae filius Nerva Traianus Augustus Germanicus pontifex maximus tribunicia potestate consul IIII pater patriae viam necessariam sacris Apollinis Didymei intuitus et in hoc quo que utilitates Milesiorum excisis collibus conpletis vallibus instituit consummavit dedicavit per Quintum Iulium Balbum proconsulem curam agente Lucio Passerio Romulo legato pro praetore gr			37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD023628;de-b0131;1ae1937-90			101 to 102
EDCS-32500037	CIL 03, 14403 = AE 2011, +01350 = AE 2011, 01352	Asia	Balat / Miletus	101	102	101	102	Augusti/Augustae;  tituli operum;  tituli sacri;  viri	 // Impera[tor Caesar di]/vi Nerv[ae filius Ner]/va Traia[nus Augustus] / German[icus pontifex] / maximu[s tribunicia] / potestat[e co(n)s(ul) IIII pater] / patriae [viam necessari]/[a]m sacr[is Apollinis Di]/[dymei	Impera vi Nerv va Traia German maximu potestat patriae m sacr dymei	Imperator Caesar divi Nervae filius Nerva Traianus Augustus Germanicus pontifex maximus tribunicia potestate consul IIII pater patriae viam necessariam sacris Apollinis Didymei			37.5126918	27.2776943	GR					101 to 102
EDCS-58000075	Chiron-2011-228	Asia	Balat / Miletus					Augusti/Augustae;  miliaria;  tituli operum;  tituli sacri;  viri	Impera[tor Caesar di]/vi Nerv[ae filius Ner]/va Traia[nus Augustus] / German[icus pontifex] / maximu[s tribunicia] / potestat[e co(n)s(ul) IIII pater] / patriae [viam necessari]/[a]m sacr[is Apollinis Di]/[dymei // 	Impera vi Nerv va Traia German maximu potestat patriae m sacr dymei	Imperator Caesar divi Nervae filius Nerva Traianus Augustus Germanicus pontifex maximus tribunicia potestate consul IIII pater patriae viam necessariam sacris Apollinis Didymei	lapis		37.5126918	27.2776943	GR					
EDCS-31300113	D 08860	Asia	Balat / Miletus						[Κ]λαύδι[ος] Χίονις Κλαυδίου / Φιλοστράτου υἱός τῷ αὐτῷ / ἔτει προφήτης ὁμοῦ καὶ ἀ[ρ]/χιπρύτανις προφητῶν καὶ / ἀρχιπρυτανίδων ἔκγονο[ς] / ὑποστάς ἡνίκα μήτε τ[ὴν] / ἀρχὴν ἀναλαβεῖν ὑπέμε[ι]/νέν τις μήτε τὴν προφ[η]/τείαν ἀμφοτέρας μόνος / ἔπαρχος ἐν Ῥώμῃ χειλία[ρ]/χος ἐν Ἀλεξανδρείᾳ πρ[ό]/ξενος τῶν ἀπὸ τῆς οἰκο[υ]/μένης ἱερονεικῶν συνέ/γδημος ἀναγραφεὶς ἐν [αἰ]/ραρίωι [Μ]εσσάλλα τοῦ γε[νο]/μένου τῆς Ἀσίας ἀνθυπ[ά]/του κ[αὶ] λαβὼν [μ]όνος ὁμοῦ π[ίσ]/τιν ἐπιστο[λῶ]ν ἀποκρ[ιμ]άτω[ν] / διαταγμάτ[ω]ν κλήρου [τ]ετε/λεκὼς δὲ κα[ὶ χο]ρηγίας καὶ γυμν[α]/σιαρχίας πά[σ]ας ἀρχιερεὺς τῶ[ν] / [Σεβ]ασ[τ]ῶν πεπρεσβευκὼς ὑ/π[ὲρ τῆς π]ατρίδος πολλά[κις] / [πρὸς] τοὺς αὐτοκράτορας ταμι/[ευ]όν[των Ἱ]εροκλέους κ[αὶ] / [3 τῶν Ἀ]ναξικρά[τους]	λαύδι Χίονις Κλαυδίου Φιλοστράτου υἱός τῷ αὐτῷ ἔτει προφήτης ὁμοῦ καὶ ἀ χιπρύτανις προφητῶν καὶ ἀρχιπρυτανίδων ἔκγονο ὑποστάς ἡνίκα μήτε τ ἀρχὴν ἀναλαβεῖν ὑπέμε νέν τις μήτε τὴν προφ τείαν ἀμφοτέρας μόνος ἔπαρχος ἐν Ῥώμῃ χειλία χος ἐν Ἀλεξανδρείᾳ πρ ξενος τῶν ἀπὸ τῆς οἰκο μένης ἱερονεικῶν συνέγδημος ἀναγραφεὶς ἐν ραρίωι εσσάλλα τοῦ γε μένου τῆς Ἀσίας ἀνθυπ του κ λαβὼν όνος ὁμοῦ π τιν ἐπιστο ν ἀποκρ άτω διαταγμάτ ν κλήρου ετελεκὼς δὲ κα ρηγίας καὶ γυμν σιαρχίας πά ας ἀρχιερεὺς τῶ ασ ῶν πεπρεσβευκὼς ὑπ ατρίδος πολλά τοὺς αὐτοκράτορας ταμι όν εροκλέους κ ναξικρά	Κλαύδιος Χίονις Κλαυδίου Φιλοστράτου υἱός τῷ αὐτῷ ἔτει προφήτης ὁμοῦ καὶ ἀρχιπρύτανις προφητῶν καὶ ἀρχιπρυτανίδων ἔκγονος ὑποστάς ἡνίκα μήτε τὴν ἀρχὴν ἀναλαβεῖν ὑπέμεινέν τις μήτε τὴν προφητείαν ἀμφοτέρας μόνος ἔπαρχος ἐν Ῥώμῃ χειλίαρχος ἐν Ἀλεξανδρείᾳ πρόξενος τῶν ἀπὸ τῆς οἰκουμένης ἱερονεικῶν συνέγδημος ἀναγραφεὶς ἐν αἰραρίωι Μεσσάλλα τοῦ γενομένου τῆς Ἀσίας ἀνθυπάτου καὶ λαβὼν μόνος ὁμοῦ πίστιν ἐπιστολῶν ἀποκριμάτων διαταγμάτων κλήρου τετελεκὼς δὲ καὶ χορηγίας καὶ γυμνασιαρχίας πάσας ἀρχιερεὺς τῶν Σεβαστῶν πεπρεσβευκὼς ὑπὲρ τῆς πατρίδος πολλάκις πρὸς τοὺς αὐτοκράτορας ταμιευόντων Ἱεροκλέους καὶ τῶν Ἀναξικράτους			37.5126918	27.2776943			http://db.edcs.eu/epigr/partner.php?s_language=en&param=P247360;de-b1034;de-b1035			
